Last Five,Capacity,Curr Win %,LS Win %,visitor_allstar_count,home_allstar_count,season_year,Day of Week,Month,Visitor,Playoffs?,Rivalry?,Attendance,occupancy_rate,high_demand
4,18212,0.48,0.61038961,0,1,1989,Tuesday,January,Phoenix Suns,0,0,18212,1.0,1
4,18212,0.695652174,0.61038961,1,1,1989,Thursday,January,Atlanta Hawks,0,0,18212,1.0,1
3,18212,0.68,0.61038961,0,1,1989,Sunday,January,Los Angeles Clippers,0,0,17491,0.9604107182077751,1
3,18212,0.678571429,0.61038961,1,1,1989,Saturday,January,San Antonio Spurs,0,0,18212,1.0,1
4,18212,0.689655172,0.61038961,2,1,1989,Monday,January,Chicago Bulls,0,1,18212,1.0,1
1,18212,0.606060606,0.61038961,3,1,1989,Tuesday,January,Los Angeles Lakers,0,0,18212,1.0,1
1,18212,0.243902439,0.61038961,0,1,1989,Thursday,February,Sacramento Kings,0,0,16621,0.9126400175708325,0
3,18212,0.605263158,0.61038961,1,1,1989,Saturday,February,Indiana Pacers,0,1,18212,1.0,1
4,18212,0.615384615,0.61038961,0,1,1989,Monday,February,Miami Heat,0,1,17769,0.975675378871074,1
5,18212,0.634146341,0.61038961,1,1,1989,Thursday,February,Golden State Warriors,0,0,18212,1.0,1
4,18212,0.636363636,0.61038961,0,1,1989,Saturday,February,Cleveland Cavaliers,0,0,18212,1.0,1
2,18212,0.608695652,0.61038961,3,1,1989,Sunday,February,Detroit Pistons,0,0,18212,1.0,1
2,18212,0.617021277,0.61038961,1,1,1989,Tuesday,February,Dallas Mavericks,0,0,17093,0.9385569953876565,0
3,18212,0.630434783,0.61038961,1,1,1989,Thursday,March,Philadelphia 76ers,0,0,18212,1.0,1
2,18212,0.68627451,0.61038961,1,1,1989,Tuesday,March,Portland Trail Blazers,0,0,18212,1.0,1
2,18212,0.58490566,0.61038961,2,1,1989,Tuesday,March,Chicago Bulls,0,1,18212,1.0,1
1,18212,0.563636364,0.61038961,0,1,1989,Saturday,March,Milwaukee Bucks,0,0,18212,1.0,1
1,18212,0.254237288,0.61038961,0,1,1989,Tuesday,March,Orlando Magic,0,0,18059,0.9915989457500549,1
0,18212,0.534482759,0.61038961,3,1,1989,Saturday,March,Boston Celtics,0,1,18212,1.0,1
0,18212,0.516666667,0.61038961,1,1,1989,Saturday,March,Denver Nuggets,0,0,18146,0.9963760158137491,1
1,18212,0.524590164,0.61038961,0,1,1989,Tuesday,April,Cleveland Cavaliers,0,0,17048,0.9360860970788492,0
4,18212,0.62295082,0.61038961,1,1,1989,Friday,April,Philadelphia 76ers,0,0,18212,1.0,1
2,18212,0.515625,0.61038961,3,1,1989,Tuesday,April,Detroit Pistons,0,0,18032,0.9901164067647705,1
3,18212,0.523076923,0.61038961,1,1,1989,Thursday,April,Indiana Pacers,0,1,18118,0.994838567977158,1
2,18212,0.52238806,0.61038961,0,1,1989,Monday,April,Miami Heat,0,1,17590,0.9658466944871513,1
2,18212,0.507246377,0.61038961,1,1,1989,Friday,April,Atlanta Hawks,0,0,18212,1.0,1
1,18212,0.493150685,0.61038961,3,1,1989,Wednesday,May,Boston Celtics,1,1,18212,1.0,1
2,18212,0.5,0.61038961,3,1,1989,Friday,May,Boston Celtics,1,1,18212,1.0,1
3,18212,0.5,0.61038961,3,1,1989,Saturday,May,Detroit Pistons,1,0,18212,1.0,1
2,18212,0.493670886,0.61038961,3,1,1989,Sunday,May,Detroit Pistons,1,0,18212,1.0,1
1,19081,0.5,0.4875,2,1,1990,Saturday,November,Boston Celtics,0,1,19081,1.0,1
1,19081,0.333333333,0.4875,0,1,1990,Tuesday,November,Dallas Mavericks,0,0,14056,0.7366490225879146,0
2,19081,0.428571429,0.4875,2,1,1990,Saturday,November,Philadelphia 76ers,0,0,19081,1.0,1
3,19081,0.5,0.4875,0,1,1990,Tuesday,November,Houston Rockets,0,0,15957,0.8362769246894817,0
2,19081,0.444444444,0.4875,2,1,1990,Saturday,November,Milwaukee Bucks,0,0,17101,0.8962318536764321,0
1,19081,0.4,0.4875,1,1,1990,Tuesday,November,Cleveland Cavaliers,0,0,13645,0.715109271002568,0
1,19081,0.384615385,0.4875,0,1,1990,Saturday,December,Charlotte Hornets,0,0,16589,0.8693988784654892,0
1,19081,0.25,0.4875,0,1,1990,Tuesday,December,Orlando Magic,0,0,14430,0.7562496724490331,0
2,19081,0.352941176,0.4875,0,1,1990,Tuesday,December,Miami Heat,0,1,13927,0.7298883706304701,0
2,19081,0.368421053,0.4875,2,1,1990,Tuesday,December,Los Angeles Lakers,0,0,19081,1.0,1
4,19081,0.888888889,0.4875,3,1,1990,Wednesday,December,Portland Trail Blazers,0,0,19081,1.0,1
2,19081,0.363636364,0.4875,2,1,1990,Saturday,December,Milwaukee Bucks,0,0,17077,0.8949740579634191,0
2,19081,0.375,0.4875,0,1,1990,Thursday,January,Denver Nuggets,0,0,15440,0.8091819087049945,0
2,19081,0.4,0.4875,0,1,1990,Sunday,January,Los Angeles Clippers,0,0,13863,0.7265342487291022,0
2,19081,0.384615385,0.4875,2,1,1990,Tuesday,January,Boston Celtics,0,1,19081,1.0,1
2,19081,0.37037037,0.4875,0,1,1990,Thursday,January,Indiana Pacers,0,1,13808,0.7236518002201142,0
3,19081,0.392857143,0.4875,1,1,1990,Saturday,January,Atlanta Hawks,0,0,17457,0.9148891567527907,0
1,19081,0.366666667,0.4875,0,1,1990,Wednesday,January,Minnesota Timberwolves,0,0,14345,0.7517949792987789,0
1,19081,0.545454545,0.4875,2,1,1990,Monday,January,Philadelphia 76ers,0,0,16374,0.8581311252030815,0
0,19081,0.216216216,0.4875,0,1,1990,Saturday,February,Sacramento Kings,0,0,15945,0.8356480268329752,0
2,19081,0.390243902,0.4875,2,1,1990,Thursday,February,Boston Celtics,0,1,17632,0.9240605838268434,0
2,19081,0.395348837,0.4875,1,1,1990,Thursday,February,Chicago Bulls,0,1,19081,1.0,1
2,19081,0.4,0.4875,1,1,1990,Sunday,February,Detroit Pistons,0,0,19081,1.0,1
2,19081,0.391304348,0.4875,1,1,1990,Tuesday,February,Atlanta Hawks,0,0,13791,0.7227608615900634,0
2,19081,0.632653061,0.4875,1,1,1990,Thursday,February,San Antonio Spurs,0,0,15002,0.7862271369425082,0
4,19081,0.66,0.4875,0,1,1990,Tuesday,March,Phoenix Suns,0,0,16420,0.8605419003196897,0
3,19081,0.653846154,0.4875,2,1,1990,Saturday,March,Utah Jazz,0,0,18032,0.9450238457103926,0
4,19081,0.452830189,0.4875,0,1,1990,Thursday,March,Miami Heat,0,1,15514,0.8130601121534511,0
4,19081,0.464285714,0.4875,1,1,1990,Wednesday,March,Cleveland Cavaliers,0,0,15647,0.8200303967297311,0
1,19081,0.433333333,0.4875,2,1,1990,Thursday,March,Golden State Warriors,0,0,14180,0.7431476337718149,0
0,19081,0.419354839,0.4875,1,1,1990,Thursday,April,Chicago Bulls,0,1,19081,1.0,1
1,19081,0.428571429,0.4875,1,1,1990,Saturday,April,Detroit Pistons,0,0,17427,0.9133169121115245,0
2,19081,0.424242424,0.4875,0,1,1990,Friday,April,Indiana Pacers,0,1,15486,0.8115926838216027,0
3,19081,0.537313433,0.4875,2,1,1990,Tuesday,April,Philadelphia 76ers,0,0,14088,0.7383260835385986,0
3,19081,0.428571429,0.4875,0,1,1990,Saturday,April,Charlotte Hornets,0,0,15476,0.8110686022745139,0
1,19081,0.410958904,0.4875,1,1,1990,Tuesday,April,Chicago Bulls,1,1,18021,0.944447356008595,0
1,19941,0.333333333,0.410958904,0,1,1991,Tuesday,November,Milwaukee Bucks,0,0,15768,0.7907326613509854,0
2,19941,0.666666667,0.410958904,0,1,1991,Thursday,November,Orlando Magic,0,0,11429,0.5731407652575097,0
3,19941,0.6,0.410958904,0,1,1991,Saturday,November,Charlotte Hornets,0,0,16362,0.8205205355799609,0
2,19941,0.5,0.410958904,1,1,1991,Saturday,November,Philadelphia 76ers,0,0,19941,1.0,1
4,19941,0.583333333,0.410958904,0,1,1991,Tuesday,November,Miami Heat,0,1,15711,0.7878742289754777,0
5,19941,0.615384615,0.410958904,3,1,1991,Saturday,November,Detroit Pistons,0,0,19763,0.9910736673185898,1
3,19941,0.611111111,0.410958904,1,1,1991,Saturday,December,Boston Celtics,0,1,19763,0.9910736673185898,1
3,19941,0.583333333,0.410958904,2,1,1991,Saturday,December,Utah Jazz,0,0,18370,0.9212175918960934,0
4,19941,0.545454545,0.410958904,1,1,1991,Thursday,December,San Antonio Spurs,0,0,19763,0.9910736673185898,1
4,19941,0.636363636,0.410958904,0,1,1991,Saturday,December,Indiana Pacers,0,1,19763,0.9910736673185898,1
3,19941,0.608695652,0.410958904,2,1,1991,Thursday,January,Cleveland Cavaliers,0,0,17315,0.8683115189809939,0
2,19941,0.580645161,0.410958904,0,1,1991,Sunday,January,Phoenix Suns,0,0,17850,0.8951406649616368,0
2,19941,0.6,0.410958904,1,1,1991,Tuesday,January,Atlanta Hawks,0,0,17442,0.8746803069053708,0
2,19941,0.592592593,0.410958904,1,1,1991,Saturday,January,Boston Celtics,0,1,19763,0.9910736673185898,1
4,19941,0.647058824,0.410958904,1,1,1991,Wednesday,January,Portland Trail Blazers,0,0,19763,0.9910736673185898,1
2,19941,0.5625,0.410958904,0,1,1991,Monday,January,Indiana Pacers,0,1,16946,0.8498069304448121,0
3,19941,0.567567568,0.410958904,2,1,1991,Sunday,February,Golden State Warriors,0,0,19763,0.9910736673185898,1
4,19941,0.578947368,0.410958904,0,1,1991,Tuesday,February,Miami Heat,0,1,15005,0.7524697858683115,0
4,19941,0.58974359,0.410958904,2,1,1991,Thursday,February,Houston Rockets,0,0,17987,0.902010932250138,0
3,19941,0.585365854,0.410958904,2,1,1991,Thursday,February,Chicago Bulls,0,1,19763,0.9910736673185898,1
2,19941,0.326086957,0.410958904,0,1,1991,Tuesday,February,Sacramento Kings,0,0,14767,0.7405345770021564,0
2,19941,0.577777778,0.410958904,2,1,1991,Thursday,February,Cleveland Cavaliers,0,0,19763,0.9910736673185898,1
3,19941,0.586956522,0.410958904,1,1,1991,Saturday,February,Denver Nuggets,0,0,19763,0.9910736673185898,1
2,19941,0.56,0.410958904,0,1,1991,Saturday,February,Minnesota Timberwolves,0,0,17368,0.870969359610852,0
2,19941,0.568627451,0.410958904,0,1,1991,Tuesday,March,Dallas Mavericks,0,0,16083,0.8065292613208966,0
3,19941,0.576923077,0.410958904,0,1,1991,Thursday,March,Los Angeles Clippers,0,0,15743,0.789478962940675,0
4,19941,0.58490566,0.410958904,0,1,1991,Saturday,March,Charlotte Hornets,0,0,18872,0.9463918559751267,0
4,19941,0.581818182,0.410958904,2,1,1991,Tuesday,March,Los Angeles Lakers,0,0,19763,0.9910736673185898,1
4,19941,0.596491228,0.410958904,0,1,1991,Thursday,March,Milwaukee Bucks,0,0,17238,0.8644501278772379,0
4,19941,0.603448276,0.410958904,0,1,1991,Saturday,March,Miami Heat,0,1,19763,0.9910736673185898,1
2,19941,0.213114754,0.410958904,0,1,1991,Tuesday,March,Orlando Magic,0,0,17353,0.8702171405646658,0
4,19941,0.612903226,0.410958904,2,1,1991,Tuesday,March,Chicago Bulls,0,1,19763,0.9910736673185898,1
4,19941,0.625,0.410958904,1,1,1991,Friday,April,Atlanta Hawks,0,0,18677,0.9366130083747054,0
2,19941,0.606060606,0.410958904,3,1,1991,Tuesday,April,Detroit Pistons,0,0,18676,0.936562860438293,0
2,19941,0.378787879,0.410958904,1,1,1991,Friday,April,Philadelphia 76ers,0,0,19763,0.9910736673185898,1
3,19941,0.597222222,0.410958904,3,1,1991,Friday,April,Detroit Pistons,1,0,19081,0.9568727746853217,1
2,19941,0.589041096,0.410958904,3,1,1991,Sunday,April,Detroit Pistons,1,0,18793,0.9424301689985457,0
3,19941,0.592105263,0.410958904,3,1,1991,Sunday,May,Detroit Pistons,1,0,19135,0.9595807632515923,1
2,19941,0.582278481,0.410958904,2,1,1991,Saturday,May,Chicago Bulls,1,1,19763,0.9910736673185898,1
3,19941,0.5875,0.410958904,2,1,1991,Sunday,May,Chicago Bulls,1,1,19763,0.9910736673185898,1
2,19941,0.585365854,0.410958904,2,1,1991,Thursday,May,Chicago Bulls,1,1,19763,0.9910736673185898,1
0,19763,0.0,0.578313253,0,1,1992,Saturday,November,Philadelphia 76ers,0,0,19763,1.0,1
3,19763,1.0,0.578313253,0,1,1992,Saturday,November,Boston Celtics,0,1,19763,1.0,1
3,19763,0.6,0.578313253,1,1,1992,Saturday,November,Orlando Magic,0,0,19763,1.0,1
3,19763,0.75,0.578313253,2,1,1992,Saturday,November,Chicago Bulls,0,1,19763,1.0,1
2,19763,0.75,0.578313253,2,1,1992,Tuesday,December,Portland Trail Blazers,0,0,19763,1.0,1
3,19763,0.666666667,0.578313253,0,1,1992,Saturday,December,Milwaukee Bucks,0,0,19763,1.0,1
2,19763,0.615384615,0.578313253,0,1,1992,Thursday,December,Charlotte Hornets,0,0,19763,1.0,1
3,19763,0.642857143,0.578313253,2,1,1992,Saturday,December,Detroit Pistons,0,0,19763,1.0,1
3,19763,0.666666667,0.578313253,0,1,1992,Monday,December,Denver Nuggets,0,0,16781,0.84911197692658,0
4,19763,0.705882353,0.578313253,0,1,1992,Saturday,December,Miami Heat,0,1,19763,1.0,1
3,19763,0.65,0.578313253,1,1,1992,Tuesday,December,Indiana Pacers,0,1,19763,1.0,1
2,19763,0.636363636,0.578313253,1,1,1992,Saturday,January,Los Angeles Clippers,0,0,19763,1.0,1
3,19763,0.652173913,0.578313253,3,1,1992,Tuesday,January,Cleveland Cavaliers,0,0,19763,1.0,1
2,19763,0.6,0.578313253,0,1,1992,Sunday,January,Boston Celtics,0,1,19763,1.0,1
4,19763,0.777777778,0.578313253,0,1,1992,Monday,January,Phoenix Suns,0,0,19763,1.0,1
3,19763,0.612903226,0.578313253,0,1,1992,Wednesday,January,Charlotte Hornets,0,0,19763,1.0,1
3,19763,0.375,0.578313253,0,1,1992,Tuesday,January,Philadelphia 76ers,0,0,19763,1.0,1
4,19763,0.617647059,0.578313253,1,1,1992,Thursday,January,Atlanta Hawks,0,0,19763,1.0,1
4,19763,0.628571429,0.578313253,1,1,1992,Thursday,February,Golden State Warriors,0,0,19763,1.0,1
4,19763,0.648648649,0.578313253,0,1,1992,Sunday,February,Miami Heat,0,1,19763,1.0,1
5,19763,0.666666667,0.578313253,1,1,1992,Thursday,February,Houston Rockets,0,0,19763,1.0,1
4,19763,0.666666667,0.578313253,0,1,1992,Tuesday,February,Dallas Mavericks,0,0,19763,1.0,1
4,19763,0.681818182,0.578313253,0,1,1992,Tuesday,February,Minnesota Timberwolves,0,0,19763,1.0,1
4,19763,0.680851064,0.578313253,1,1,1992,Tuesday,March,Atlanta Hawks,0,0,19763,1.0,1
1,19763,0.588235294,0.578313253,2,1,1992,Thursday,March,Utah Jazz,0,0,19763,1.0,1
2,19763,0.510204082,0.578313253,1,1,1992,Monday,March,Orlando Magic,0,0,19763,1.0,1
4,19763,0.7,0.578313253,0,1,1992,Wednesday,March,Los Angeles Lakers,0,0,19763,1.0,1
5,19763,0.705882353,0.578313253,1,1,1992,Sunday,March,Indiana Pacers,0,1,19763,1.0,1
5,19763,0.711538462,0.578313253,0,1,1992,Tuesday,March,Milwaukee Bucks,0,0,19763,1.0,1
3,19763,0.631578947,0.578313253,2,1,1992,Sunday,March,San Antonio Spurs,0,0,19763,1.0,1
1,19763,0.322580645,0.578313253,0,1,1992,Tuesday,March,Sacramento Kings,0,0,19763,1.0,1
4,19763,0.716666667,0.578313253,3,1,1992,Thursday,April,Cleveland Cavaliers,0,0,19763,1.0,1
4,19763,0.71875,0.578313253,0,1,1992,Thursday,April,Boston Celtics,0,1,19763,1.0,1
4,19763,0.720588235,0.578313253,2,1,1992,Saturday,April,Detroit Pistons,0,0,19763,1.0,1
4,19763,0.732394366,0.578313253,2,1,1992,Sunday,April,Chicago Bulls,0,1,19763,1.0,1
5,19763,0.736111111,0.578313253,1,1,1992,Friday,April,Indiana Pacers,1,1,19763,1.0,1
5,19763,0.739726027,0.578313253,1,1,1992,Sunday,May,Indiana Pacers,1,1,19763,1.0,1
4,19763,0.736842105,0.578313253,0,1,1992,Sunday,May,Charlotte Hornets,1,0,19763,1.0,1
4,19763,0.74025974,0.578313253,0,1,1992,Wednesday,May,Charlotte Hornets,1,0,19763,1.0,1
4,19763,0.7375,0.578313253,0,1,1992,Tuesday,May,Charlotte Hornets,1,0,19763,1.0,1
4,19763,0.740740741,0.578313253,2,1,1992,Sunday,May,Chicago Bulls,1,1,19763,1.0,1
4,19763,0.743902439,0.578313253,2,1,1992,Tuesday,May,Chicago Bulls,1,1,19763,1.0,1
2,19763,0.717647059,0.578313253,2,1,1992,Wednesday,June,Chicago Bulls,1,1,19763,1.0,1
0,19763,0.0,0.709302326,0,3,1993,Tuesday,November,Philadelphia 76ers,0,0,19763,1.0,1
5,19763,1.0,0.709302326,0,3,1993,Saturday,November,Milwaukee Bucks,0,0,19763,1.0,1
3,19763,0.777777778,0.709302326,2,3,1993,Saturday,November,Utah Jazz,0,0,19763,1.0,1
3,19763,0.777777778,0.709302326,0,3,1993,Monday,November,Miami Heat,0,1,19763,1.0,1
3,19763,0.8,0.709302326,0,3,1993,Saturday,November,Detroit Pistons,0,0,19763,1.0,1
2,19763,0.727272727,0.709302326,1,3,1993,Thursday,December,Houston Rockets,0,0,19763,1.0,1
0,19763,0.307692308,0.709302326,1,3,1993,Saturday,December,Sacramento Kings,0,0,19763,1.0,1
4,19763,0.75,0.709302326,0,3,1993,Saturday,December,Indiana Pacers,0,1,19763,1.0,1
4,19763,0.764705882,0.709302326,0,3,1993,Tuesday,December,Denver Nuggets,0,0,19763,1.0,1
5,19763,0.777777778,0.709302326,0,3,1993,Thursday,December,Los Angeles Lakers,0,0,19763,1.0,1
4,19763,0.75,0.709302326,0,3,1993,Monday,December,Dallas Mavericks,0,0,19763,1.0,1
4,19763,0.761904762,0.709302326,2,3,1993,Thursday,December,Atlanta Hawks,0,0,19763,1.0,1
3,19763,0.727272727,0.709302326,0,3,1993,Sunday,January,Charlotte Hornets,0,0,19763,1.0,1
2,19763,0.56,0.709302326,1,3,1993,Tuesday,January,Orlando Magic,0,0,19763,1.0,1
1,19763,0.53125,0.709302326,2,3,1993,Sunday,January,Portland Trail Blazers,0,0,19763,1.0,1
4,19763,0.740740741,0.709302326,1,3,1993,Tuesday,January,Los Angeles Clippers,0,0,19763,1.0,1
4,19763,0.75862069,0.709302326,0,3,1993,Saturday,January,Detroit Pistons,0,0,19763,1.0,1
5,19763,0.766666667,0.709302326,0,3,1993,Monday,January,Minnesota Timberwolves,0,0,19763,1.0,1
4,19763,0.694444444,0.709302326,1,3,1993,Wednesday,January,San Antonio Spurs,0,0,19763,1.0,1
1,19763,0.4,0.709302326,0,3,1993,Sunday,January,Philadelphia 76ers,0,0,19763,1.0,1
2,19763,0.705882353,0.709302326,0,3,1993,Tuesday,January,Phoenix Suns,0,0,19763,1.0,1
3,19763,0.75,0.709302326,0,3,1993,Tuesday,February,Boston Celtics,0,1,19763,1.0,1
1,19763,0.538461538,0.709302326,1,3,1993,Sunday,February,Orlando Magic,0,0,19763,1.0,1
2,19763,0.707317073,0.709302326,1,3,1993,Thursday,February,Golden State Warriors,0,0,19763,1.0,1
3,19763,0.720930233,0.709302326,3,3,1993,Sunday,February,Chicago Bulls,0,1,19763,1.0,1
5,19763,0.705882353,0.709302326,1,3,1993,Saturday,March,Cleveland Cavaliers,0,0,19763,1.0,1
5,19763,0.711538462,0.709302326,0,3,1993,Tuesday,March,Indiana Pacers,0,1,19763,1.0,1
5,19763,0.716981132,0.709302326,0,3,1993,Thursday,March,Milwaukee Bucks,0,0,19763,1.0,1
5,19763,0.722222222,0.709302326,0,3,1993,Saturday,March,Boston Celtics,0,1,19763,1.0,1
5,19763,0.727272727,0.709302326,3,3,1993,Tuesday,March,Chicago Bulls,0,1,19763,1.0,1
5,19763,0.745762712,0.709302326,0,3,1993,Tuesday,March,Charlotte Hornets,0,0,19763,1.0,1
5,19763,0.75,0.709302326,0,3,1993,Saturday,April,Miami Heat,0,1,19763,1.0,1
4,19763,0.741935484,0.709302326,1,3,1993,Thursday,April,Cleveland Cavaliers,0,0,19763,1.0,1
4,19763,0.578125,0.709302326,1,3,1993,Monday,April,Orlando Magic,0,0,19763,1.0,1
1,19763,0.696969697,0.709302326,2,3,1993,Tuesday,April,Atlanta Hawks,0,0,19763,1.0,1
1,19763,0.308823529,0.709302326,0,3,1993,Thursday,April,Philadelphia 76ers,0,0,19763,1.0,1
4,19763,0.714285714,0.709302326,3,3,1993,Sunday,May,Chicago Bulls,1,1,19763,1.0,1
5,19763,0.718309859,0.709302326,3,3,1993,Wednesday,May,Chicago Bulls,1,1,19763,1.0,1
3,19763,0.702702703,0.709302326,3,3,1993,Wednesday,May,Chicago Bulls,1,1,19763,1.0,1
2,19763,0.697368421,0.709302326,3,3,1993,Sunday,May,Chicago Bulls,1,1,19763,1.0,1
3,19763,0.701298701,0.709302326,0,3,1993,Tuesday,May,Indiana Pacers,1,1,19763,1.0,1
4,19763,0.705128205,0.709302326,0,3,1993,Thursday,May,Indiana Pacers,1,1,19763,1.0,1
2,19763,0.686746988,0.709302326,0,3,1993,Sunday,June,Indiana Pacers,1,1,19763,1.0,1
3,19763,0.674418605,0.709302326,1,3,1993,Sunday,June,Houston Rockets,1,0,19763,1.0,1
3,19763,0.67816092,0.709302326,1,3,1993,Wednesday,June,Houston Rockets,1,0,19763,1.0,1
3,19763,0.681818182,0.709302326,1,3,1993,Friday,June,Houston Rockets,1,0,19763,1.0,1
2,19763,1.0,0.666666667,0,1,1994,Tuesday,November,Los Angeles Lakers,0,0,19763,1.0,1
2,19763,0.666666667,0.666666667,2,1,1994,Thursday,November,Orlando Magic,0,0,19763,1.0,1
2,19763,0.625,0.666666667,0,1,1994,Saturday,November,Atlanta Hawks,0,0,19763,1.0,1
2,19763,0.428571429,0.666666667,1,1,1994,Monday,November,San Antonio Spurs,0,0,19763,1.0,1
3,19763,0.6,0.666666667,0,1,1994,Saturday,November,Charlotte Hornets,0,0,19763,1.0,1
3,19763,0.615384615,0.666666667,0,1,1994,Tuesday,December,Boston Celtics,0,1,19763,1.0,1
2,19763,0.352941176,0.666666667,1,1,1994,Saturday,December,Philadelphia 76ers,0,0,19763,1.0,1
3,19763,0.5625,0.666666667,0,1,1994,Monday,December,Miami Heat,0,1,19763,1.0,1
1,19763,0.5,0.666666667,1,1,1994,Thursday,December,Cleveland Cavaliers,0,0,19763,1.0,1
1,19763,0.5,0.666666667,2,1,1994,Wednesday,December,Detroit Pistons,0,0,19763,1.0,1
3,19763,0.541666667,0.666666667,0,1,1994,Wednesday,January,Atlanta Hawks,0,0,19763,1.0,1
5,19763,0.576923077,0.666666667,0,1,1994,Sunday,January,Minnesota Timberwolves,0,0,19763,1.0,1
5,19763,0.592592593,0.666666667,1,1,1994,Tuesday,January,Indiana Pacers,0,1,19763,1.0,1
5,19763,0.71875,0.666666667,2,1,1994,Saturday,January,Utah Jazz,0,0,19763,1.0,1
2,19763,0.515151515,0.666666667,0,1,1994,Tuesday,January,Portland Trail Blazers,0,0,19763,1.0,1
5,19763,0.647058824,0.666666667,0,1,1994,Thursday,January,Los Angeles Clippers,0,0,19763,1.0,1
4,19763,0.777777778,0.666666667,0,1,1994,Sunday,January,Phoenix Suns,0,0,19763,1.0,1
4,19763,0.648648649,0.666666667,1,1,1994,Tuesday,January,Golden State Warriors,0,0,19763,1.0,1
3,19763,0.625,0.666666667,1,1,1994,Tuesday,February,Milwaukee Bucks,0,0,19763,1.0,1
3,19763,0.636363636,0.666666667,0,1,1994,Friday,February,Miami Heat,0,1,19763,1.0,1
4,19763,0.644444444,0.666666667,1,1,1994,Sunday,February,Houston Rockets,0,0,19763,1.0,1
3,19763,0.630434783,0.666666667,1,1,1994,Tuesday,February,Cleveland Cavaliers,0,0,19763,1.0,1
2,19763,0.522727273,0.666666667,1,1,1994,Thursday,February,Sacramento Kings,0,0,19763,1.0,1
1,19763,0.265306122,0.666666667,1,1,1994,Sunday,February,Philadelphia 76ers,0,0,19763,1.0,1
3,19763,0.64,0.666666667,1,1,1994,Thursday,March,Chicago Bulls,0,1,19763,1.0,1
4,19763,0.653846154,0.666666667,0,1,1994,Tuesday,March,Boston Celtics,0,1,19763,1.0,1
4,19763,0.654545455,0.666666667,1,1,1994,Tuesday,March,Denver Nuggets,0,0,19763,1.0,1
3,19763,0.642857143,0.666666667,0,1,1994,Tuesday,March,Charlotte Hornets,0,0,19763,1.0,1
3,19763,0.644067797,0.666666667,1,1,1994,Tuesday,March,Chicago Bulls,0,1,19763,1.0,1
4,19763,0.655737705,0.666666667,0,1,1994,Friday,March,Dallas Mavericks,0,0,19763,1.0,1
3,19763,0.64516129,0.666666667,1,1,1994,Tuesday,April,Indiana Pacers,0,1,19763,1.0,1
4,19763,0.65625,0.666666667,2,1,1994,Saturday,April,Detroit Pistons,0,0,19763,1.0,1
4,19763,0.661538462,0.666666667,0,1,1994,Tuesday,April,Miami Heat,0,1,19763,1.0,1
3,19763,0.647058824,0.666666667,1,1,1994,Monday,April,Milwaukee Bucks,0,0,19763,1.0,1
2,19763,0.742857143,0.666666667,2,1,1994,Sunday,April,Orlando Magic,0,0,19763,1.0,1
4,19763,0.666666667,0.666666667,1,1,1994,Thursday,April,Cleveland Cavaliers,1,0,19763,1.0,1
4,19763,0.657534247,0.666666667,1,1,1994,Saturday,April,Cleveland Cavaliers,1,0,19763,1.0,1
3,19763,0.657894737,0.666666667,1,1,1994,Sunday,May,Indiana Pacers,1,1,19763,1.0,1
3,19763,0.662337662,0.666666667,1,1,1994,Tuesday,May,Indiana Pacers,1,1,19763,1.0,1
2,19763,0.65,0.666666667,1,1,1994,Wednesday,May,Indiana Pacers,1,1,19763,1.0,1
2,19763,0.646341463,0.666666667,1,1,1994,Sunday,May,Indiana Pacers,1,1,19763,1.0,1
1,19763,0.333333333,0.646341463,0,1,1995,Tuesday,November,Phoenix Suns,0,0,19763,1.0,1
3,19763,0.75,0.646341463,1,1,1995,Thursday,November,Indiana Pacers,0,1,19763,1.0,1
3,19763,0.6,0.646341463,2,1,1995,Sunday,November,Utah Jazz,0,0,19763,1.0,1
4,19763,0.8,0.646341463,2,1,1995,Saturday,November,Houston Rockets,0,0,19763,1.0,1
4,19763,0.727272727,0.646341463,0,1,1995,Tuesday,November,Atlanta Hawks,0,0,19763,1.0,1
3,19763,0.714285714,0.646341463,1,1,1995,Tuesday,December,Dallas Mavericks,0,0,19763,1.0,1
3,19763,0.666666667,0.646341463,2,1,1995,Sunday,December,San Antonio Spurs,0,0,19763,1.0,1
4,19763,0.722222222,0.646341463,0,1,1995,Tuesday,December,Los Angeles Lakers,0,0,19763,1.0,1
3,19763,0.684210526,0.646341463,1,1,1995,Thursday,December,Denver Nuggets,0,0,19763,1.0,1
4,19763,0.7,0.646341463,1,1,1995,Saturday,December,Detroit Pistons,0,0,19763,1.0,1
4,19763,0.714285714,0.646341463,1,1,1995,Tuesday,December,Miami Heat,0,1,19763,1.0,1
1,19763,0.173913043,0.646341463,0,1,1995,Saturday,December,Toronto Raptors,0,0,19763,1.0,1
3,19763,0.666666667,0.646341463,1,1,1995,Thursday,December,Cleveland Cavaliers,0,0,19763,1.0,1
2,19763,0.5,0.646341463,0,1,1995,Tuesday,January,Portland Trail Blazers,0,0,19763,1.0,1
2,19763,0.653846154,0.646341463,0,1,1995,Tuesday,January,Boston Celtics,0,1,19763,1.0,1
3,19763,0.666666667,0.646341463,1,1,1995,Saturday,January,Sacramento Kings,0,0,19763,1.0,1
2,19763,0.620689655,0.646341463,1,1,1995,Monday,January,Milwaukee Bucks,0,0,19763,1.0,1
